step,task,acc_pretrain_T0,acc_pretrain_T1,acc_pretrain_T2,acc_pretrain_T3,acc_pretrain_T4,online_acc_catf_sgd_0.01,repeat_catf_sgd_0.01,times_catf_sgd_0.01,train_batches_catf_sgd_0.01,online_acc_conr1_sgd_0.01,repeat_conr1_sgd_0.01,times_conr1_sgd_0.01,train_batches_conr1_sgd_0.01,online_acc_conr50_sgd_0.01,repeat_conr50_sgd_0.01,times_conr50_sgd_0.01,train_batches_conr50_sgd_0.01,acc_catf_sgd_0.01_T0,acc_catf_sgd_0.01_T1,acc_catf_sgd_0.01_T2,acc_catf_sgd_0.01_T3,acc_catf_sgd_0.01_T4,acc_conr1_sgd_0.01_T0,acc_conr1_sgd_0.01_T1,acc_conr1_sgd_0.01_T2,acc_conr1_sgd_0.01_T3,acc_conr1_sgd_0.01_T4,acc_conr50_sgd_0.01_T0,acc_conr50_sgd_0.01_T1,acc_conr50_sgd_0.01_T2,acc_conr50_sgd_0.01_T3,acc_conr50_sgd_0.01_T4,acc_avg_catf_sgd_0.01,acc_avg_conr1_sgd_0.01,acc_avg_conr50_sgd_0.01,acc_avg_pretrain,forget_catf_sgd_0.01_T0,forget_catf_sgd_0.01_T1,forget_catf_sgd_0.01_T2,forget_catf_sgd_0.01_T3,forget_catf_sgd_0.01_T4,forget_avg_catf_sgd_0.01,forget_conr1_sgd_0.01_T0,forget_conr1_sgd_0.01_T1,forget_conr1_sgd_0.01_T2,forget_conr1_sgd_0.01_T3,forget_conr1_sgd_0.01_T4,forget_avg_conr1_sgd_0.01,forget_conr50_sgd_0.01_T0,forget_conr50_sgd_0.01_T1,forget_conr50_sgd_0.01_T2,forget_conr50_sgd_0.01_T3,forget_conr50_sgd_0.01_T4,forget_avg_conr50_sgd_0.01
472,4,0.88,0.584,0.689,0.852,0.802,0.90625,1,0.011870384216308594,1,0.90625,1,0.3571357727050781,2,1.0,50,1.3585460186004639,100,0.858,0.59,0.772,0.872,0.916,0.856,0.628,0.774,0.877,0.898,0.72,0.578,0.672,0.896,0.961,0.8016,0.8066,0.76540005,0.7614,0.07200002670288086,0.16200000047683716,0.06599998474121094,0.0020000338554382324,0.0,0.06040000915527344,0.06000000238418579,0.11799997091293335,0.04000002145767212,0.001000046730041504,0.0,0.04380000829696655,0.24399995803833008,0.30400002002716064,0.2540000081062317,0.07899999618530273,0.001999974250793457,0.17659999132156373
473,4,0.88,0.584,0.689,0.852,0.802,0.9375,1,0.011789560317993164,1,0.875,1,0.3512716293334961,2,0.96875,50,1.3799927234649658,100,0.857,0.588,0.772,0.872,0.916,0.858,0.626,0.774,0.876,0.898,0.734,0.578,0.662,0.894,0.961,0.801,0.80639994,0.7658,0.7614,0.07300001382827759,0.16399997472763062,0.06599998474121094,0.0020000338554382324,0.0,0.06100000143051147,0.058000028133392334,0.12000000476837158,0.04000002145767212,0.0020000338554382324,0.0,0.044000017642974856,0.22999995946884155,0.30400002002716064,0.2639999985694885,0.08100003004074097,0.001999974250793457,0.17619999647140502
474,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.011333703994750977,1,0.9375,1,0.3532705307006836,2,0.96875,50,1.3708243370056152,100,0.857,0.588,0.77,0.872,0.916,0.858,0.627,0.774,0.877,0.898,0.732,0.572,0.658,0.9,0.961,0.80059993,0.8067999,0.7646,0.7614,0.07300001382827759,0.16399997472763062,0.06800001859664917,0.0020000338554382324,0.0,0.06140000820159912,0.058000028133392334,0.11900001764297485,0.04000002145767212,0.001000046730041504,0.0,0.04360002279281616,0.23199999332427979,0.3100000023841858,0.2680000066757202,0.07500004768371582,0.001999974250793457,0.17740000486373902
475,4,0.88,0.584,0.689,0.852,0.802,0.90625,1,0.011545419692993164,1,0.90625,1,0.35142970085144043,2,1.0,50,1.3903744220733643,100,0.856,0.586,0.77,0.872,0.916,0.856,0.628,0.774,0.877,0.898,0.735,0.558,0.677,0.898,0.958,0.8,0.8066,0.7652,0.7614,0.07400000095367432,0.16599994897842407,0.06800001859664917,0.0020000338554382324,0.0,0.06200000047683716,0.06000000238418579,0.11799997091293335,0.04000002145767212,0.001000046730041504,0.0,0.04380000829696655,0.22899997234344482,0.3240000009536743,0.24900001287460327,0.07700002193450928,0.004999995231628418,0.176800000667572
476,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.010768890380859375,1,0.96875,1,0.37140989303588867,2,1.0,50,1.2895679473876953,100,0.857,0.585,0.77,0.871,0.916,0.856,0.628,0.774,0.878,0.898,0.746,0.57,0.654,0.896,0.96,0.79980004,0.8068,0.7652,0.7614,0.07300001382827759,0.16699999570846558,0.06800001859664917,0.003000020980834961,0.0,0.06220000982284546,0.06000000238418579,0.11799997091293335,0.04000002145767212,0.0,0.0,0.04359999895095825,0.21799999475479126,0.312000036239624,0.2720000147819519,0.07899999618530273,0.003000020980834961,0.17680001258850098
477,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.010414600372314453,1,0.96875,1,0.3493990898132324,2,1.0,50,1.3709847927093506,100,0.856,0.586,0.77,0.871,0.916,0.855,0.626,0.773,0.878,0.899,0.738,0.563,0.674,0.898,0.96,0.79980004,0.8062,0.7666,0.7614,0.07400000095367432,0.16599994897842407,0.06800001859664917,0.003000020980834961,0.0,0.06219999790191651,0.06099998950958252,0.12000000476837158,0.04100000858306885,0.0,0.0,0.04440000057220459,0.22600001096725464,0.3190000057220459,0.25199997425079346,0.07700002193450928,0.003000020980834961,0.17540000677108764
478,4,0.88,0.584,0.689,0.852,0.802,0.875,1,0.011909723281860352,1,0.875,1,0.3625607490539551,2,0.9375,50,1.3830089569091797,100,0.855,0.585,0.77,0.871,0.916,0.854,0.626,0.773,0.878,0.9,0.732,0.578,0.682,0.898,0.956,0.79940003,0.8062,0.76919997,0.7614,0.07499998807907104,0.16699999570846558,0.06800001859664917,0.003000020980834961,0.0,0.06260000467300415,0.06200003623962402,0.12000000476837158,0.04100000858306885,0.0,0.0,0.04460000991821289,0.23199999332427979,0.30400002002716064,0.24400001764297485,0.07700002193450928,0.00700002908706665,0.17280001640319825
479,4,0.88,0.584,0.689,0.852,0.802,0.9375,1,0.011462688446044922,1,0.90625,1,0.35933399200439453,2,0.96875,50,1.2712979316711426,100,0.856,0.586,0.768,0.87,0.916,0.854,0.624,0.773,0.878,0.9,0.752,0.574,0.668,0.894,0.955,0.79919994,0.80579996,0.7686,0.7614,0.07400000095367432,0.16599994897842407,0.06999999284744263,0.0040000081062316895,0.0,0.06279999017715454,0.06200003623962402,0.12199997901916504,0.04100000858306885,0.0,0.0,0.045000004768371585,0.2120000123977661,0.30800002813339233,0.2580000162124634,0.08100003004074097,0.008000016212463379,0.17340002059936524
480,4,0.88,0.584,0.689,0.852,0.802,0.90625,1,0.010252952575683594,1,0.90625,1,0.35648560523986816,2,1.0,50,1.364231824874878,100,0.854,0.585,0.77,0.87,0.917,0.854,0.624,0.773,0.878,0.9,0.738,0.572,0.668,0.894,0.961,0.7992,0.80579996,0.7666,0.7614,0.07600003480911255,0.16699999570846558,0.06800001859664917,0.0040000081062316895,0.0,0.0630000114440918,0.06200003623962402,0.12199997901916504,0.04100000858306885,0.0,0.0,0.045000004768371585,0.22600001096725464,0.3100000023841858,0.2580000162124634,0.08100003004074097,0.001999974250793457,0.17540000677108764
481,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.011292695999145508,1,0.96875,1,0.37426233291625977,2,1.0,50,1.336277961730957,100,0.853,0.585,0.77,0.872,0.918,0.852,0.624,0.774,0.878,0.9,0.738,0.561,0.666,0.898,0.96,0.7996,0.8056,0.7646,0.7614,0.07700002193450928,0.16699999570846558,0.06800001859664917,0.0020000338554382324,0.0,0.06280001401901245,0.06400001049041748,0.12199997901916504,0.04000002145767212,0.0,0.0,0.045200002193450925,0.22600001096725464,0.32100003957748413,0.25999999046325684,0.07700002193450928,0.003000020980834961,0.17740001678466796
482,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.011934041976928711,1,0.96875,1,0.3606381416320801,2,0.96875,50,1.3826351165771484,100,0.853,0.585,0.768,0.871,0.917,0.852,0.623,0.774,0.878,0.9,0.748,0.572,0.679,0.891,0.958,0.7988,0.8054,0.76960003,0.7614,0.07700002193450928,0.16699999570846558,0.06999999284744263,0.003000020980834961,0.0009999871253967285,0.06360000371932983,0.06400001049041748,0.12299996614456177,0.04000002145767212,0.0,0.0,0.04539999961853027,0.21599996089935303,0.3100000023841858,0.24699997901916504,0.08400005102157593,0.004999995231628418,0.17239999771118164
483,4,0.88,0.584,0.689,0.852,0.802,0.9375,1,0.012128591537475586,1,0.90625,1,0.3526759147644043,2,1.0,50,1.3543579578399658,100,0.853,0.585,0.767,0.871,0.918,0.852,0.624,0.774,0.879,0.9,0.734,0.582,0.667,0.894,0.96,0.7988,0.80579996,0.7674,0.7614,0.07700002193450928,0.16699999570846558,0.07099997997283936,0.003000020980834961,0.0,0.06360000371932983,0.06400001049041748,0.12199997901916504,0.04000002145767212,0.0,0.0,0.045200002193450925,0.22999995946884155,0.30000001192092896,0.2590000033378601,0.08100003004074097,0.003000020980834961,0.1746000051498413
484,4,0.88,0.584,0.689,0.852,0.802,0.90625,1,0.011527061462402344,1,0.9375,1,0.36388278007507324,2,0.96875,50,1.252230167388916,100,0.852,0.585,0.767,0.872,0.918,0.852,0.623,0.773,0.88,0.9,0.732,0.559,0.672,0.891,0.96,0.7988,0.80560005,0.76280004,0.7614,0.078000009059906,0.16699999570846558,0.07099997997283936,0.0020000338554382324,0.0,0.06360000371932983,0.06400001049041748,0.12299996614456177,0.04100000858306885,0.0,0.0,0.04559999704360962,0.23199999332427979,0.3230000138282776,0.2540000081062317,0.08400005102157593,0.003000020980834961,0.17920001745223998
485,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.007223367691040039,1,0.9375,1,0.3450298309326172,2,1.0,50,1.2376437187194824,100,0.851,0.584,0.766,0.872,0.918,0.852,0.624,0.772,0.879,0.9,0.736,0.56,0.664,0.886,0.956,0.7982,0.8054,0.7604,0.7614,0.07899999618530273,0.1679999828338623,0.07200002670288086,0.0020000338554382324,0.0,0.06420000791549682,0.06400001049041748,0.12199997901916504,0.041999995708465576,0.0009999871253967285,0.0,0.045799994468688966,0.2279999852180481,0.32200002670288086,0.26200002431869507,0.08900004625320435,0.00700002908706665,0.181600022315979
486,4,0.88,0.584,0.689,0.852,0.802,0.875,1,0.013212442398071289,1,0.90625,1,0.3690817356109619,2,0.96875,50,1.4007127285003662,100,0.85,0.582,0.766,0.872,0.918,0.852,0.623,0.773,0.878,0.902,0.722,0.569,0.668,0.884,0.959,0.7976,0.80560005,0.7604,0.7614,0.07999998331069946,0.16999995708465576,0.07200002670288086,0.0020000338554382324,0.0,0.06480000019073487,0.06400001049041748,0.12299996614456177,0.04100000858306885,0.001999974250793457,0.0,0.04599999189376831,0.24199998378753662,0.31300002336502075,0.2580000162124634,0.0910000205039978,0.0040000081062316895,0.18160001039505005
487,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.011449813842773438,1,0.96875,1,0.3620178699493408,2,1.0,50,1.3472316265106201,100,0.85,0.582,0.767,0.872,0.918,0.852,0.624,0.772,0.879,0.902,0.726,0.569,0.685,0.89,0.957,0.7978,0.8058001,0.7654,0.7614,0.07999998331069946,0.16999995708465576,0.07099997997283936,0.0020000338554382324,0.0,0.06459999084472656,0.06400001049041748,0.12199997901916504,0.041999995708465576,0.0009999871253967285,0.0,0.045799994468688966,0.23799997568130493,0.31300002336502075,0.2409999966621399,0.08500003814697266,0.0059999823570251465,0.17660000324249267
488,4,0.88,0.584,0.689,0.852,0.802,1.0,1,0.01207423210144043,1,1.0,1,0.46813440322875977,2,1.0,50,1.2979731559753418,100,0.846,0.582,0.768,0.872,0.92,0.852,0.624,0.773,0.878,0.902,0.728,0.582,0.678,0.884,0.956,0.79760003,0.8058001,0.7656,0.7614,0.08399999141693115,0.16999995708465576,0.06999999284744263,0.0020000338554382324,0.0,0.06519999504089355,0.06400001049041748,0.12199997901916504,0.04100000858306885,0.001999974250793457,0.0,0.045799994468688966,0.23600000143051147,0.30000001192092896,0.24800002574920654,0.0910000205039978,0.00700002908706665,0.1764000177383423
489,4,0.88,0.584,0.689,0.852,0.802,0.9375,1,0.011980295181274414,1,0.9375,1,0.36008381843566895,2,0.9375,50,1.3664822578430176,100,0.846,0.582,0.768,0.872,0.92,0.851,0.624,0.774,0.878,0.902,0.716,0.578,0.676,0.886,0.961,0.79760003,0.8058001,0.76339996,0.7614,0.08399999141693115,0.16999995708465576,0.06999999284744263,0.0020000338554382324,0.0,0.06519999504089355,0.06499999761581421,0.12199997901916504,0.04000002145767212,0.001999974250793457,0.0,0.045799994468688966,0.24799996614456177,0.30400002002716064,0.25,0.08900004625320435,0.001999974250793457,0.17860000133514403
490,4,0.88,0.584,0.689,0.852,0.802,0.9375,1,0.010851621627807617,1,0.9375,1,0.36011433601379395,2,0.96875,50,1.3808066844940186,100,0.847,0.583,0.768,0.874,0.92,0.85,0.623,0.772,0.878,0.902,0.699,0.575,0.682,0.884,0.961,0.79840004,0.805,0.76019996,0.7614,0.08300000429153442,0.16899996995925903,0.06999999284744263,0.0,0.0,0.06439999341964722,0.06599998474121094,0.12299996614456177,0.041999995708465576,0.001999974250793457,0.0,0.04659998416900635,0.26499998569488525,0.3070000410079956,0.24400001764297485,0.0910000205039978,0.001999974250793457,0.1818000078201294
491,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.010587930679321289,1,0.96875,1,0.35748863220214844,2,0.96875,50,1.2942852973937988,100,0.847,0.583,0.768,0.874,0.92,0.85,0.624,0.772,0.88,0.902,0.72,0.57,0.68,0.885,0.958,0.79840004,0.8056,0.7626,0.7614,0.08300000429153442,0.16899996995925903,0.06999999284744263,0.0,0.0,0.06439999341964722,0.06599998474121094,0.12199997901916504,0.041999995708465576,0.0,0.0,0.04599999189376831,0.24399995803833008,0.312000036239624,0.2459999918937683,0.09000003337860107,0.004999995231628418,0.1794000029563904
492,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.011351823806762695,1,0.96875,1,0.3594510555267334,2,0.96875,50,1.3058035373687744,100,0.846,0.584,0.768,0.874,0.92,0.85,0.622,0.772,0.88,0.902,0.694,0.562,0.684,0.874,0.962,0.79840004,0.8052,0.7552,0.7614,0.08399999141693115,0.1679999828338623,0.06999999284744263,0.0,0.0,0.06439999341964722,0.06599998474121094,0.12400001287460327,0.041999995708465576,0.0,0.0,0.04639999866485596,0.26999998092651367,0.3200000524520874,0.24199998378753662,0.10100001096725464,0.0009999871253967285,0.1868000030517578
493,4,0.88,0.584,0.689,0.852,0.802,0.90625,1,0.010523319244384766,1,0.8125,1,0.3454720973968506,2,1.0,50,1.3937439918518066,100,0.846,0.584,0.767,0.874,0.92,0.849,0.622,0.772,0.879,0.902,0.704,0.577,0.688,0.872,0.962,0.7982,0.80480003,0.7606,0.7614,0.08399999141693115,0.1679999828338623,0.07099997997283936,0.0,0.0,0.06459999084472656,0.06700003147125244,0.12400001287460327,0.041999995708465576,0.0009999871253967285,0.0,0.046800005435943606,0.25999999046325684,0.3050000071525574,0.23799997568130493,0.10300004482269287,0.0009999871253967285,0.18140000104904175
494,4,0.88,0.584,0.689,0.852,0.802,0.875,1,0.012037992477416992,1,0.875,1,0.3681004047393799,2,0.96875,50,1.337190866470337,100,0.843,0.583,0.768,0.874,0.92,0.848,0.622,0.772,0.88,0.904,0.702,0.568,0.68,0.878,0.962,0.79760003,0.8052,0.758,0.7614,0.08700001239776611,0.16899996995925903,0.06999999284744263,0.0,0.0,0.06519999504089355,0.06800001859664917,0.12400001287460327,0.041999995708465576,0.0,0.0,0.046800005435943606,0.2619999647140503,0.3140000104904175,0.2459999918937683,0.09700000286102295,0.0009999871253967285,0.18399999141693116
495,4,0.88,0.584,0.689,0.852,0.802,0.90625,1,0.010937213897705078,1,0.875,1,0.35965800285339355,2,0.96875,50,1.366417646408081,100,0.842,0.582,0.768,0.874,0.92,0.848,0.622,0.772,0.88,0.904,0.704,0.562,0.678,0.882,0.962,0.7972,0.8052,0.7576,0.7614,0.08799999952316284,0.16999995708465576,0.06999999284744263,0.0,0.0,0.06559998989105224,0.06800001859664917,0.12400001287460327,0.041999995708465576,0.0,0.0,0.046800005435943606,0.25999999046325684,0.3200000524520874,0.24800002574920654,0.09299999475479126,0.0009999871253967285,0.18440001010894774
496,4,0.88,0.584,0.689,0.852,0.802,0.875,1,0.010436296463012695,1,0.9375,1,0.3620781898498535,2,1.0,50,1.3133838176727295,100,0.84,0.582,0.768,0.874,0.921,0.849,0.623,0.772,0.88,0.903,0.706,0.563,0.68,0.876,0.962,0.79700005,0.8054,0.75740004,0.7614,0.09000003337860107,0.16999995708465576,0.06999999284744263,0.0,0.0,0.06599999666213989,0.06700003147125244,0.12299996614456177,0.041999995708465576,0.0,0.0009999871253967285,0.0465999960899353,0.2580000162124634,0.3190000057220459,0.2459999918937683,0.09900003671646118,0.0009999871253967285,0.1846000075340271
497,4,0.88,0.584,0.689,0.852,0.802,0.875,1,0.011084556579589844,1,0.875,1,0.3542771339416504,2,0.96875,50,1.251518964767456,100,0.839,0.582,0.767,0.873,0.922,0.848,0.624,0.772,0.88,0.904,0.686,0.568,0.683,0.874,0.964,0.7966,0.8056,0.755,0.7614,0.0910000205039978,0.16999995708465576,0.07099997997283936,0.0009999871253967285,0.0,0.06659998893737792,0.06800001859664917,0.12199997901916504,0.041999995708465576,0.0,0.0,0.04639999866485596,0.27799999713897705,0.3140000104904175,0.24299997091293335,0.10100001096725464,0.0,0.1871999979019165
498,4,0.88,0.584,0.689,0.852,0.802,0.875,1,0.01146078109741211,1,0.90625,1,0.34499406814575195,2,0.96875,50,1.36460280418396,100,0.838,0.579,0.768,0.873,0.922,0.848,0.622,0.772,0.88,0.902,0.708,0.572,0.671,0.88,0.962,0.796,0.80480003,0.75859994,0.7614,0.09200000762939453,0.17299997806549072,0.06999999284744263,0.0009999871253967285,0.0,0.06719999313354492,0.06800001859664917,0.12400001287460327,0.041999995708465576,0.0,0.001999974250793457,0.047200000286102294,0.25599998235702515,0.3100000023841858,0.2549999952316284,0.09500002861022949,0.001999974250793457,0.18359999656677245
499,4,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.011407136917114258,1,1.0,1,0.38361382484436035,2,1.0,50,1.3662352561950684,100,0.838,0.578,0.768,0.872,0.922,0.848,0.624,0.771,0.88,0.902,0.72,0.572,0.673,0.882,0.959,0.7956,0.805,0.7612001,0.7614,0.09200000762939453,0.17399996519088745,0.06999999284744263,0.0020000338554382324,0.0,0.06759999990463257,0.06800001859664917,0.12199997901916504,0.042999982833862305,0.0,0.001999974250793457,0.046999990940093994,0.24399995803833008,0.3100000023841858,0.25300002098083496,0.09299999475479126,0.004999995231628418,0.1809999942779541
500,0,0.88,0.584,0.689,0.852,0.802,0.9375,1,0.015255451202392578,1,0.90625,1,0.3576319217681885,2,0.84375,50,1.3547115325927734,100,0.841,0.578,0.766,0.874,0.921,0.849,0.622,0.771,0.88,0.904,0.762,0.578,0.68,0.878,0.956,0.796,0.8052,0.7708,0.7614,0.08899998664855957,0.17399996519088745,0.07200002670288086,0.0,0.0009999871253967285,0.06719999313354492,0.06700003147125244,0.12400001287460327,0.042999982833862305,0.0,0.0,0.046800005435943606,0.2019999623298645,0.30400002002716064,0.2459999918937683,0.09700000286102295,0.008000016212463379,0.17139999866485595
501,0,0.88,0.584,0.689,0.852,0.802,0.9375,1,0.007899045944213867,1,0.96875,1,0.35411500930786133,2,0.9375,50,1.3108065128326416,100,0.844,0.577,0.766,0.875,0.92,0.851,0.624,0.77,0.88,0.904,0.78,0.583,0.676,0.878,0.948,0.7964,0.80579996,0.773,0.7614,0.08600002527236938,0.17499995231628418,0.07200002670288086,0.0,0.001999974250793457,0.06699999570846557,0.06499999761581421,0.12199997901916504,0.04400002956390381,0.0,0.0,0.04620000123977661,0.18400001525878906,0.2990000247955322,0.25,0.09700000286102295,0.015999972820281982,0.16920000314712524
502,0,0.88,0.584,0.689,0.852,0.802,0.875,1,0.011785268783569336,1,0.875,1,0.3601114749908447,2,0.8125,50,1.4054431915283203,100,0.847,0.576,0.766,0.874,0.92,0.852,0.624,0.77,0.88,0.904,0.833,0.556,0.674,0.884,0.936,0.7966,0.80599993,0.7766,0.7614,0.08300000429153442,0.17599999904632568,0.07200002670288086,0.0009999871253967285,0.001999974250793457,0.06679999828338623,0.06400001049041748,0.12199997901916504,0.04400002956390381,0.0,0.0,0.046000003814697266,0.13099998235702515,0.32600003480911255,0.25199997425079346,0.0910000205039978,0.02799999713897705,0.1656000018119812
503,0,0.88,0.584,0.689,0.852,0.802,0.8125,1,0.011595726013183594,1,0.8125,1,0.35218143463134766,2,0.8125,50,1.3677079677581787,100,0.848,0.575,0.765,0.874,0.92,0.854,0.624,0.77,0.881,0.903,0.862,0.54,0.644,0.874,0.932,0.7964,0.8064,0.7704,0.7614,0.0820000171661377,0.1769999861717224,0.07300001382827759,0.0009999871253967285,0.001999974250793457,0.06699999570846557,0.06200003623962402,0.12199997901916504,0.04400002956390381,0.0,0.0009999871253967285,0.04580000638961792,0.10199999809265137,0.34200000762939453,0.28200000524520874,0.10100001096725464,0.03200000524520874,0.1718000054359436
504,0,0.88,0.584,0.689,0.852,0.802,0.96875,1,0.010799884796142578,1,0.9375,1,0.3836185932159424,2,0.90625,50,1.3408360481262207,100,0.851,0.576,0.766,0.875,0.92,0.854,0.623,0.77,0.88,0.902,0.881,0.562,0.65,0.877,0.921,0.79760003,0.80579996,0.7782,0.7614,0.07899999618530273,0.17599999904632568,0.07200002670288086,0.0,0.001999974250793457,0.06579999923706055,0.06200003623962402,0.12299996614456177,0.04400002956390381,0.0009999871253967285,0.001999974250793457,0.04639999866485596,0.08300000429153442,0.3200000524520874,0.2760000228881836,0.09800004959106445,0.042999982833862305,0.16400002241134642
505,0,0.88,0.584,0.689,0.852,0.802,0.9375,1,0.011683225631713867,1,0.96875,1,0.3486778736114502,2,0.96875,50,1.4942054748535156,100,0.853,0.576,0.766,0.875,0.917,0.854,0.624,0.77,0.881,0.902,0.887,0.558,0.652,0.881,0.914,0.7974,0.8062,0.77840006,0.7614,0.07700002193450928,0.17599999904632568,0.07200002670288086,0.0,0.004999995231628418,0.06600000858306884,0.06200003623962402,0.12199997901916504,0.04400002956390381,0.0,0.001999974250793457,0.046000003814697266,0.0769999623298645,0.3240000009536743,0.27399998903274536,0.09400004148483276,0.050000011920928955,0.16380000114440918
506,0,0.88,0.584,0.689,0.852,0.802,0.875,1,0.011685371398925781,1,0.875,1,0.369509220123291,2,0.90625,50,1.2957136631011963,100,0.854,0.574,0.765,0.876,0.916,0.855,0.623,0.77,0.882,0.904,0.908,0.546,0.66,0.87,0.89,0.79699993,0.8068,0.7748,0.7614,0.07600003480911255,0.17799997329711914,0.07300001382827759,0.0,0.0059999823570251465,0.06660000085830689,0.06099998950958252,0.12299996614456177,0.04400002956390381,0.0,0.0,0.04559999704360962,0.0559999942779541,0.3360000252723694,0.265999972820282,0.10500001907348633,0.07400000095367432,0.16740000247955322
507,0,0.88,0.584,0.689,0.852,0.802,0.90625,1,0.010805368423461914,1,0.90625,1,0.35764241218566895,2,0.9375,50,1.3228304386138916,100,0.858,0.575,0.763,0.876,0.916,0.856,0.622,0.77,0.883,0.904,0.917,0.556,0.66,0.88,0.872,0.7976,0.807,0.777,0.7614,0.07200002670288086,0.1769999861717224,0.07499998807907104,0.0,0.0059999823570251465,0.06599999666213989,0.06000000238418579,0.12400001287460327,0.04400002956390381,0.0,0.0,0.04560000896453857,0.046999990940093994,0.32600003480911255,0.265999972820282,0.09500002861022949,0.09200000762939453,0.16520000696182252
508,0,0.88,0.584,0.689,0.852,0.802,0.875,1,0.010896682739257812,1,0.90625,1,0.3536663055419922,2,0.96875,50,1.3670787811279297,100,0.86,0.576,0.764,0.877,0.916,0.856,0.62,0.77,0.883,0.904,0.921,0.53,0.638,0.857,0.882,0.7986,0.8066,0.7656,0.7614,0.06999999284744263,0.17599999904632568,0.07400000095367432,0.0,0.0059999823570251465,0.06519999504089355,0.06000000238418579,0.12599998712539673,0.04400002956390381,0.0,0.0,0.046000003814697266,0.042999982833862305,0.35200005769729614,0.2879999876022339,0.11800003051757812,0.08199995756149292,0.17660000324249267
509,0,0.88,0.584,0.689,0.852,0.802,0.875,1,0.0075206756591796875,1,0.84375,1,0.39959192276000977,2,1.0,50,1.3659043312072754,100,0.861,0.572,0.762,0.876,0.914,0.856,0.622,0.768,0.886,0.904,0.927,0.52,0.636,0.862,0.87,0.79700005,0.80719995,0.763,0.7614,0.0690000057220459,0.1799999475479126,0.07599997520446777,0.0009999871253967285,0.008000016212463379,0.06679998636245728,0.06000000238418579,0.12400001287460327,0.046000003814697266,0.0,0.0,0.046000003814697266,0.03700000047683716,0.362000048160553,0.2900000214576721,0.11300003528594971,0.09399998188018799,0.17920001745223998
510,0,0.88,0.584,0.689,0.852,0.802,0.84375,1,0.007311582565307617,1,0.84375,1,0.3593101501464844,2,0.90625,50,1.3441405296325684,100,0.864,0.572,0.76,0.876,0.914,0.857,0.622,0.766,0.886,0.904,0.94,0.534,0.638,0.854,0.846,0.7972,0.807,0.76240003,0.7614,0.06599998474121094,0.1799999475479126,0.078000009059906,0.0009999871253967285,0.008000016212463379,0.06659998893737792,0.05900001525878906,0.12400001287460327,0.0480000376701355,0.0,0.0,0.046200013160705565,0.02399998903274536,0.34800004959106445,0.2879999876022339,0.12100005149841309,0.11799997091293335,0.17980000972747803
511,0,0.88,0.584,0.689,0.852,0.802,0.875,1,0.011902809143066406,1,0.84375,1,0.37348175048828125,2,0.9375,50,1.4137122631072998,100,0.866,0.571,0.758,0.876,0.914,0.858,0.621,0.765,0.885,0.904,0.947,0.534,0.614,0.843,0.829,0.79700005,0.8066,0.75339997,0.7614,0.06400001049041748,0.1809999942779541,0.07999998331069946,0.0009999871253967285,0.008000016212463379,0.06679999828338623,0.058000028133392334,0.125,0.04900002479553223,0.0009999871253967285,0.0,0.04660000801086426,0.01699995994567871,0.34800004959106445,0.31199997663497925,0.13200002908706665,0.13499999046325684,0.18880000114440917
512,0,0.88,0.584,0.689,0.852,0.802,0.90625,1,0.011827945709228516,1,0.90625,1,0.37197422981262207,2,0.96875,50,1.3734302520751953,100,0.868,0.572,0.758,0.876,0.913,0.858,0.622,0.764,0.885,0.905,0.95,0.548,0.633,0.852,0.82,0.7974,0.8068,0.7606,0.7614,0.06200003623962402,0.1799999475479126,0.07999998331069946,0.0009999871253967285,0.009000003337860107,0.06639999151229858,0.058000028133392334,0.12400001287460327,0.050000011920928955,0.0009999871253967285,0.0,0.04660000801086426,0.013999998569488525,0.3340000510215759,0.2929999828338623,0.12300002574920654,0.14399999380111694,0.18160001039505005
513,0,0.88,0.584,0.689,0.852,0.802,0.78125,1,0.011178731918334961,1,0.78125,1,0.3545186519622803,2,0.9375,50,1.3825836181640625,100,0.869,0.572,0.757,0.876,0.912,0.86,0.622,0.764,0.885,0.905,0.956,0.534,0.63,0.856,0.797,0.79719996,0.8072001,0.7545999,0.7614,0.06099998950958252,0.1799999475479126,0.08099997043609619,0.0009999871253967285,0.009999990463256836,0.06659997701644897,0.0559999942779541,0.12400001287460327,0.050000011920928955,0.0009999871253967285,0.0,0.04620000123977661,0.008000016212463379,0.34800004959106445,0.29600000381469727,0.11900001764297485,0.16699999570846558,0.1876000165939331
